ID,Name,Age,Nationality,Overall,Club
235574,Lucas França,22,Brazil,64,CD Nacional
190518,F. Kastrati,26,Kosovo,64,Kristiansund BK
192566,M. Janzer,26,Germany,64,Eintracht Braunschweig
199479,B. Uaferro,26,Germany,64,SC Fortuna Köln
213815,M. Uhre,23,Denmark,64,Brøndby IF
222519,A. Stølås,29,Norway,64,FK Haugesund
225847,S. Mallan,22,Scotland,64,Hibernian
237623,S. Roa,22,Colombia,64,Patriotas Boyacá FC
136504,Cho Sung Hwan,36,Korea Republic,64,Jeonbuk Hyundai Motors
219448,M. Heinloth,26,Germany,64,Zagłębie Sosnowiec
231992,K. Fisher,24,United States,64,Montreal Impact
242744,A. Aremu,18,Nigeria,64,IK Start
244280,A. Fein,19,Germany,64, SSV Jahn Regensburg
197945,R. Bowman,26,England,64,Motherwell
231737,N. Karger,25,Germany,64,TSV 1860 München
243001,A. Cicâldău,20,Romania,64,
244025,D. Osei Yaw,19,France,64,Toulouse Football Club
244537,M. Naderi,21,Iran,64,KV Kortrijk
210490,K. Dobras,25,Austria,64,SCR Altach
240442,I. Faraj,19,France,64,LOSC Lille
207675,C. Mallace,28,Scotland,64,Los Angeles FC
213307,D. Serna,24,United States,64,Colorado Rapids
186939,C. Nöthe,30,Germany,64,DSC Arminia Bielefeld
204348,J. Allansson,25,Sweden,64,Randers FC
211004,Han Kook Young,28,Korea Republic,64,Gangwon FC
227900,N. Tripichio,22,Argentina,64,Defensa y Justicia
232252,A. Walkes,21,England,64,Portsmouth
233276,A. Dozzell,19,England,64,Ipswich Town
180284,Kim Dong Suk,31,Korea Republic,64,Incheon United FC
191548,C. Masuda,33,Japan,64,Shimizu S-Pulse
192316,G. Kongshavn,27,Norway,64,Tromsø IL
192572,S. Neville,29,Australia,64,Perth Glory
225853,R. Raveloson,21,Madagascar,64,ESTAC Troyes
230717,T. Kadewere,22,Zimbabwe,64,Le Havre AC
206142,T. Dieng,26,France,64,Southend United
237374,O. Atasayar,23,Turkey,64,Bursaspor
240446,C. Tilt,26,England,64,Blackpool
241470,Álex Centelles,18,Spain,64,Valencia CF
204095,R. Jackson,27,England,64,Colchester United
212543,V. Milke,23,Mexico,64,Querétaro
213823,C. Rojas,32,Chile,64,CD Antofagasta
240959,Steven Prieto,20,Spain,64,Real Oviedo
187455,Ko Seul Ki,32,Korea Republic,64,Incheon United FC
206656,M. Campos,29,Chile,64,Audax Italiano
229441,G. Rivas,22,Chile,64,San Luis de Quillota
241985,Pep Biel,21,Spain,64,Real Zaragoza
243009,D. Cornelius,20,Canada,64,
210498,F. Darwish,26,Saudi Arabia,64,Al Wehda
222018,R. Arciero,25,Argentina,64,Club Atlético Banfield
235842,A. Pinamonti,19,Italy,64,Frosinone
244802,L. Luna,30,Ecuador,64,Independiente Medellín
179778,B. Evans,33,United States,64,Sporting Kansas City
209475,J. O'Sullivan,24,Republic of Ireland,64,Blackpool
214595,P. Schorr,23,Germany,64,VfR Aalen
221763,Kim Shin,23,Korea Republic,64,Gyeongnam FC
224323,B. Touré,23,Ivory Coast,64,Córdoba CF
226116,R. Sweeney,21,Republic of Ireland,64,Mansfield Town
244548,E. Zambataro,19,Italy,64,Padova
245572,N. Rasskazov,20,Russia,64,Spartak Moscow
170309,F. Piovaccari,33,Italy,64,Córdoba CF
245573,A. Lomovitskiy,20,Russia,64,Spartak Moscow
184901,Shin Kwang Hoon,31,Korea Republic,64,FC Seoul
210502,M. Kuttin,24,Austria,64,FC Admira Wacker Mödling
216134,K. Pallesen,28,Denmark,64,Aalborg BK
216390,O. Álvarez,23,Colombia,64,Patriotas Boyacá FC
235334,B. Straetman,20,Belgium,64,Sporting Lokeren
232519,G. Middleton,18,Scotland,64,Rangers FC
239175,J. Eskesen,19,Denmark,64,Odense Boldklub
246599,Guillem Jaime,19,Spain,64,FC Barcelona
215368,R. Ranftl,26,Austria,64,LASK Linz
170056,J. Grant,30,Jamaica,64,Plymouth Argyle
172872,M. Yıldırım,31,Turkey,64,Yeni Malatyaspor
212041,M. Ingebrigtsen,21,Norway,64,Tromsø IL
215113,N. Bertocchi,29,Argentina,64,Club Deportes Temuco
219721,A. Camigliano,23,Italy,64,Cittadella
221001,U. Saltnes,25,Norway,64,FK Bodø/Glimt
237385,I. Harkes,23,United States,64,DC United
243017,D. Kelly,27,Jamaica,64,DC United
245577,José González,22,Spain,64,Granada CF
199754,C. Dikamona,28,Congo,64,Heart of Midlothian
202570,J. Maurer,29,United States,64,FC Dallas
203338,A. Morgan,27,Canada,64,Toronto FC
158282,C. Lustenberger,31,Switzerland,64,FC Luzern
231754,M. Ngombo,23,Belgium,64,Ascoli
187722,J. Ibarra,29,Mexico,64,Lobos BUAP
191050,F. Affolter,27,Switzerland,64,San Jose Earthquakes
234059,J. Chancellor,26,Venezuela,64,
243275,L. Mai,18,Germany,64,FC Bayern München
214860,P. Jerez,33,Chile,64,CD Antofagasta
221772,A. Al Bishi,24,Saudi Arabia,64,Al Faisaly
236364,D. Watts,21,Republic of Ireland,64,Shamrock Rovers
239948,S. Reyes,20,Mexico,64,Monarcas Morelia
225101,M. Vitale,20,Italy,64,SPAL
239181,M. Seegert,24,Germany,64,SV Sandhausen
138830,D. Lewington,34,England,64,Milton Keynes Dons
246606,Fran García,18,Spain,64,Real Madrid
200527,G. Mebrahtu,27,Australia,64,Sparta Praha
234063,A. Ponce,21,Venezuela,64,
243023,V. Screciu,18,Romania,64,KRC Genk
245071,Mika,21,Portugal,64,GD Chaves
190031,D. Massey,30,Republic of Ireland,64,Dundalk
211536,M. O'Hara,22,Scotland,64,Peterborough United
233040,J. Augustinsson,22,Sweden,64,Djurgårdens IF
189008,L. Pérez,29,Mexico,64,Club Necaxa
202321,Gerard Oliva,28,Spain,64,Cracovia
211537,J. Hamilton,24,Scotland,64,Dundee FC
225361,L. McGee,22,England,64,Portsmouth
232017,T. Alfaro,25,Mexico,64,Seattle Sounders FC
238929,M. Wagner,31,Germany,64,SV Meppen
228690,A. Awaji,28,Saudi Arabia,64,Al Ahli
240466,M. Ćosić,24,Croatia,64,FK Haugesund
243282,D. McNeil,18,England,64,Burnley
207443,P. Charruau,24,France,64,Red Star FC
230995,S. Sarr,22,Senegal,64,FC Lorient
235347,T. Pearce,20,England,64,Leeds United
237139,T. Oakley-Boothe,18,England,64,Tottenham Hotspur
227668,S. Ichazo,26,Uruguay,64,Torino
209493,D. Daniels,24,Montserrat,64,Blackpool
237141,A. Ariano,27,Panama,64,Patriotas Boyacá FC
237397,B. Kallman,27,United States,64,Minnesota United FC
239189,D. Lovren,19,Croatia,64,Fortuna Düsseldorf
181845,Li Wei,33,China PR,64,Shandong Luneng TaiShan FC
203862,H. Silva,26,Argentina,64,Defensa y Justicia
213334,K. Coulibaly,25,France,64,Willem II
241238,J. Deminguet,20,France,64,Stade Malherbe Caen
186198,J. Mellis,27,England,64,Mansfield Town
239191,S. Demhasaj,22,Switzerland,64,FC Luzern
189783,M. Di Piazza,30,Italy,64,Cosenza
237144,B. Fernández,26,Colombia,64,Deportivo Pasto
238680,S. Binakaj,29,Albania,64,SG Sonnenhof Großaspach
181848,Zhou Haibin,32,China PR,64,Shandong Luneng TaiShan FC
229465,S. Leyton,25,Chile,64,CD Everton de Viña del Mar
241497,C. Dagba,19,France,64,Paris Saint-Germain
224090,P. Müller,23,Germany,64,SC Preußen Münster
239962,I. Jukić,22,Croatia,64,Korona Kielce
240730,K. Zohi,21,Ivory Coast,64,RC Strasbourg Alsace
204635,S. Jombati,30,Portugal,64,Wycombe Wanderers
237403,J. Cox,24,Panama,64,América de Cali
186715,S. Salinas,32,United States,64,San Jose Earthquakes
227164,D. Parra,26,Colombia,64,Patriotas Boyacá FC
230236,Leonardo Freijão,34,Brazil,64,Ceará Sporting Club
190556,D. Powell,27,England,64,Northampton Town
203357,D. Potts,24,England,64,Luton Town
208477,J. Vidović,29,Slovenia,64,SV Meppen
223069,O. Sowunmi,22,England,64,Yeovil Town
199774,J. Bertilsson,30,Sweden,64,Örebro SK
224094,J. Bachmann,22,Germany,64,FC Würzburger Kickers
122718,P. Heerwagen,35,Germany,64,FC Ingolstadt 04
204383,B. McNamee,26,Republic of Ireland,64,Cork City
228191,J. Aspropotamitis,22,Australia,64,Central Coast Mariners
238943,M. Palčič,25,Slovenia,64,Wisła Kraków
240223,M. Ristić,22,Serbia,64,Sparta Praha
53855,N. Tyson,36,England,64,Wycombe Wanderers
208992,S. Al Qumayzi,26,Saudi Arabia,64,Al Shabab
162144,C. Agnelli,32,Italy,64,Foggia
233568,Lee Sang Heon,20,Korea Republic,64,Jeonnam Dragons
237920,B. Bronico,23,United States,64,Chicago Fire
239712,M. Okugawa,22,Japan,64,Holstein Kiel
189792,T. Obadeyi,28,England,64,FC Sochaux-Montbéliard
205153,A. Guira,30,Burkina Faso,64,Aarhus GF
158305,Liu Jian,33,China PR,64,Beijing Renhe FC
224865,C. Wighton,20,Scotland,64,Heart of Midlothian
237409,Y. Segawa,24,Japan,64,Kashiwa Reysol
237665,K. Chinen,23,Japan,64,Kawasaki Frontale
245857,I. Abass,19,Ghana,64,1. FSV Mainz 05
221282,J. Stacey,22,England,64,Luton Town
236898,M. Aebischer,21,Switzerland,64,BSC Young Boys
210275,S. Rakowitz,28,Austria,64,FC Wacker Innsbruck
228707,Diego Alende,20,Spain,64,RC Celta
233315,S. Clare,21,England,64,Heart of Midlothian
199780,M. Exslager,27,Germany,64,SC Fortuna Köln
218212,A. Noppert,24,Netherlands,64,Foggia
222308,Hu Yanqiang,25,China PR,64,Beijing Sinobo Guoan FC
235876,N. Gil,21,Colombia,64,Independiente Santa Fe
171620,A. Wordsworth,29,England,64,AFC Wimbledon
243556,Andújar,26,Spain,64,CF Rayo Majadahonda
188772,P. Koch,27,Switzerland,64,FC St. Gallen
213349,G. Puel,26,France,64,GFC Ajaccio
197990,G. Francomb,26,England,64,Crawley Town
199014,D. McMillan,29,Republic of Ireland,64,St. Johnstone FC
217190,A. Flores,27,El Salvador,64,Portland Timbers
227686,K. Anderson,23,England,64,Swindon Town
239206,V. De Marco,25,Argentina,64,Lech Poznań
240742,Z. Erkilinc,20,Netherlands,64,Heracles Almelo
241254,Jiang Liang,28,China PR,64,Guizhou Hengfeng FC
246118,U. Meras,22,Turkey,64,Bursaspor
190822,E. Johansen,25,Norway,64,Sandefjord Fotball
217191,O. Threlkeld,24,England,64,Waasland-Beveren
209256,T. Anderson,24,England,64,Doncaster Rovers
232296,F. Moufi,22,Morocco,64,CD Tondela
237160,R. Williams,19,England,64,Manchester United
243560,Carlitos,33,Spain,64,CF Rayo Majadahonda
243816,E. Iñíguez,21,Argentina,64,Club Atlético Aldosivi
190568,B. Hušidić,31,Bosnia Herzegovina,64,LA Galaxy
237161,S. Longstaff,20,England,64,Newcastle United
171881,C. Sammon,31,Republic of Ireland,64,Motherwell
238953,M. Wolfram,21,Germany,64,FC Carl Zeiss Jena
239209,M. Faško,23,Slovakia,64,Eintracht Braunschweig
235627,O. Fane,24,France,64,Oldham Athletic
243307,Xesc Regis,21,Spain,64,SD Eibar
186475,Lu Lin,33,China PR,64,Guangzhou R&F; FC
219756,F. Marković,26,Serbia,64,Racing Club de Lens
223852,F. Rawson,21,England,64,Forest Green Rovers
242284,M. Dauda,20,Ghana,64,RSC Anderlecht
199021,K. Ward,27,Republic of Ireland,64,Bohemian FC
211053,L. Hägg-Johansson,23,Sweden,64,Kalmar FF
225389,M. Pinto,24,Argentina,64,Club Atlético Lanús
233581,Song Si Woo,24,Korea Republic,64,Sangju Sangmu FC
150894,M. Halsti,34,Finland,64,Esbjerg fB
234350,Viti,20,Spain,64,Real Oviedo
172398,E. Jónsson,29,Iceland,64,SønderjyskE
229743,A. Deiola,22,Italy,64,Parma
236143,Adrián Rocheira,34,Brazil,64,Atlético Paranaense
184175,J. Bourdouxhe,27,Belgium,64,FC Emmen
196976,N. Cameron,26,England,64,Macclesfield Town
240752,O. Mandanda,19,France,64,FC Girondins de Bordeaux
189808,P. Madden,28,Republic of Ireland,64,Fleetwood Town
156017,V. Jalasto,32,Finland,64,HJK Helsinki
233841,C. Cuesta,19,Colombia,64,Atlético Nacional
237681,T. Kubo,17,Japan,64,Yokohama F. Marinos
240241,B. Toma,19,Switzerland,64,FC Sion
187761,E. Doyle,30,Republic of Ireland,64,Bradford City
210802,J. Nilsson,24,Sweden,64,IF Elfsborg
215410,B. Chardonnet,23,France,64,Stade Brestois 29
152690,D. Konstantopoulos,39,Greece,64,Middlesbrough
241266,W. Geubbels,16,France,64,AS Monaco
243314,L. Quezada,22,Dominican Republic,64,Córdoba CF
214131,R. Sánchez,34,Colombia,64,Millonarios FC
226675,F. Lanzillotta,25,Argentina,64,Argentinos Juniors
229491,A. Moreno,22,Chile,64,Deportes Iquique
230515,Vagnão Junior,26,Brazil,64,Ceará Sporting Club
238963,C. Greger,21,Germany,64,SpVgg Unterhaching
210804,M. Salem,32,Saudi Arabia,64,Al Shabab
218740,K. Alphonse,25,Ivory Coast,64,CD Feirense
165748,J. Tosik,31,Poland,64,Zagłębie Lubin
231540,S. Wharton,20,England,64,Lincoln City
238196,A. Sigurðsson,19,Iceland,64,PFC CSKA Moscow
238964,J. Welzmüller,28,Germany,64,SpVgg Unterhaching
246388,N. Ferraresi,19,Venezuela,64,
238965,O. Kiomourtzoglou,20,Germany,64,SpVgg Unterhaching
188789,P. Taylor,30,England,64,Doncaster Rovers
208246,P. Keita,26,Senegal,64,Waasland-Beveren
216182,M. Leitgeb,30,Austria,64,Wolfsberger AC
221302,N. Tapia,27,Colombia,64,Boyacá Chicó FC
229750,T. D'Orazio,28,Italy,64,Cosenza
239478,I. Marconi,28,Italy,64,US Cremonese
177270,L. Martínez,31,Mexico,64,Tiburones Rojos de Veracruz
220023,A. Al Shammari,24,Saudi Arabia,64,Al Ittihad
222583,T. James,22,Wales,64,Yeovil Town
224375,B. Vécsei,24,Hungary,64,FC Lugano
226167,J. Dehm,22,Germany,64,Holstein Kiel
228983,M. Caufriez,21,Belgium,64,Waasland-Beveren
233079,C. Rivera,22,Colombia,64,Deportivo Cali
169591,D. Gray,30,Scotland,64,Hibernian
244343,Ricardo Rodrigues,23,Portugal,64,CD Aves
245623,K. Shirai,24,Japan,64,Hokkaido Consadole Sapporo
204152,J. Jønsson,25,Denmark,64,Atiker Konyaspor
223352,L. López,24,Honduras,64,Los Angeles FC
165496,G. Prósperi,33,Argentina,64,San Martín de San Juan
199801,F. Burmeister,28,Germany,64,Eintracht Braunschweig
213369,K. Yeboah,24,Australia,64,SC Fortuna Köln
222329,M. Wdowiak,21,Poland,64,Cracovia
223097,F. Cristaldo,21,Argentina,64,San Martín de San Juan
232057,P. Karlsson Lagemyr,21,Sweden,64,IFK Göteborg
242041,M. Dräger,22,Tunisia,64,SC Paderborn 07
200826,M. Quiroga,28,Argentina,64,Curicó Unido
203898,K. Rimane,27,France,64,Paris Saint-Germain
213626,F. Hurtado,35,Chile,64,CD Antofagasta
227706,J. Hromada,22,Slovakia,64,SK Slavia Praha
219259,R. Brown,22,England,64,Forest Green Rovers
230523,Iuliano Alfaro,30,Brazil,64,Bahia
210044,C. Burgess,26,England,64,Portsmouth
155517,D. Olsen,33,Denmark,64,Hobro IK
238717,E. Pinnock,25,England,64,Barnsley
220542,R. Quiñonez,26,Bolivia,64,
222078,B. Jamieson IV,21,United States,64,LA Galaxy
226174,D. Payne,22,United States,64,Excelsior
165502,J. Lillis,31,England,64,Rochdale
238974,T. Chahed,22,Germany,64,1. FC Magdeburg
209535,G. Warren,33,England,64,Yeovil Town
231807,M. Özyıldırım,23,Turkey,64,Kayserispor
240511,I. Boonen,19,Belgium,64,KV Oostende
242303,F. Torres,29,Chile,64,Audax Italiano
194431,M. Kirkeskov,26,Denmark,64,Piast Gliwice
232576,Y. Kobayashi,29,Japan,64,Nagoya Grampus
232832,L. Gómez,22,Argentina,64,Club Atlético Banfield
203649,A. Bruno,34,Italy,64,Livorno
214913,M. Biskupović,29,Chile,64,Unión La Calera
161921,P. Leciejewski,33,Poland,64,Zagłębie Lubin
186753,N. Gulan,29,Serbia,64,Royal Excel Mouscron
155266,A. Askar,32,Ethiopia,64,Sarpsborg 08 FF
238978,F. Schiller,28,Germany,64,VfL Osnabrück
240002,F. Herzenbruch,25,Germany,64,SC Paderborn 07
241538,S. Pinas,20,Netherlands,64,ADO Den Haag
191106,D. Myrestam,31,Sweden,64,GIF Sundsvall
191874,Lee Ji Nam,33,Korea Republic,64,Jeonnam Dragons
209027,A. Al Kassar,27,Saudi Arabia,64,Al Faisaly
214147,J. Rivas,30,Colombia,64,Millonarios FC
193411,K. Fickentscher,29,Switzerland,64,FC Sion
199812,R. Allsop,26,England,64,Wycombe Wanderers
140420,B. Murphy,35,Republic of Ireland,64,Cardiff City
212356,Y. Otubanjo,25,Nigeria,64,LASK Linz
215684,K. Mensah,27,Denmark,64,Brøndby IF
239492,S. Bösel,23,Germany,64,SG Sonnenhof Großaspach
204165,S. Schiek,28,Germany,64,SC Fortuna Köln
159366,M. Cortés,35,Argentina,64,Curicó Unido
235398,Jean Carlos,22,Brazil,64,Granada CF
215431,O. Kurt,23,Turkey,64,SC Fortuna Köln
224391,C. Psyché,29,France,64,Kristiansund BK
225927,Q. Lecoeuche,24,France,64,US Orléans Loiret Football
230279,Juli Morrinhos,30,Brazil,64,Chapecoense
168583,P. Bürger,31,Austria,64,SV Mattersburg
177799,S. Glarner,30,Switzerland,64,FC Thun
210824,F. Tchenkoua,25,Cameroon,64,FC Carl Zeiss Jena
215688,L. Jensen,23,Denmark,64,Vendsyssel FF
242312,A. Adam,23,Saudi Arabia,64,Al Taawoun
243592,M. Laurent,26,Belgium,64,KAS Eupen
193160,N. Belvito,31,France,64,Grenoble Foot 38
205961,Alex Rodríguez,24,Spain,64,Motherwell
219785,T. Holmes-Dennis,22,England,64,Bristol Rovers
229513,J. Ertlthaler,21,Austria,64,SV Mattersburg
236681,M. Thurnwald,19,Austria,64,SK Rapid Wien
236937,A. Melgalvis,28,Norway,64,Lillestrøm SK
215434,A. Busin,22,France,64,AS Nancy Lorraine
226698,N. Giménez,22,Argentina,64,San Martin de Tucumán
231050,J. Báez,23,Uruguay,64,Cosenza
232330,F. Ünver,21,Turkey,64,Bursaspor
244106,Pascu,18,Spain,64,Valencia CF
214923,M. Qasem,23,Saudi Arabia,64,Al Ittihad
231307,M. Poaty,20,France,64,ESTAC Troyes
234635,N. Jambor,22,Croatia,64,Rio Ave FC
239499,K. Eisele,23,Germany,64,Hallescher FC
187275,Hong Jung Nam,30,Korea Republic,64,Jeonbuk Hyundai Motors
221580,D. González,28,Colombia,64,Atlético Bucaramanga
229516,Mayoral,21,Spain,64,AD Alcorcón
245388,J. Todibo,18,France,64,Toulouse Football Club
213901,A. Madu,24,Saudi Arabia,64,Al Nassr
240781,Edu Frias,19,Spain,64,RCD Espanyol
228238,J. Gundersen,22,Norway,64,Tromsø IL
234382,N. Landgraf,22,Germany,64,Hallescher FC
238734,T. Müller,20,Germany,64,Hallescher FC
239502,W. Bianda,18,France,64,Roma
204175,J. Al-Hazaimeh,26,Germany,64,VfL Sportfreunde Lotte
235151,T. Ogihara,26,Japan,64,Yokohama F. Marinos
240783,T. Campbell,18,England,64,Stoke City
227217,K. Mazek,23,Poland,64,Zagłębie Lubin
232593,M. Suzuki,24,Japan,64,V-Varen Nagasaki
240273,E. Smith Rowe,17,England,64,Arsenal
241809,T. Al Ammar,18,Saudi Arabia,64,Al Shabab
198034,M. Amundsen,25,Norway,64,Lillestrøm SK
230290,Dêniro Prestes,30,Brazil,64,Ceará Sporting Club
232082,A. Tarbell,24,United States,64,San Jose Earthquakes
239506,S. Hughes,21,England,64,Leicester City
241042,O. Skipp,17,England,64,Tottenham Hotspur
224403,G. Alanís,24,Argentina,64,Belgrano de Córdoba
232083,J. Yaro,24,Ghana,64,Philadelphia Union
240787,H. Traorè,18,Ivory Coast,64,Empoli
212628,M. Sarr,23,Germany,64,VfR Aalen
232852,T. Yonemoto,27,Japan,64,FC Tokyo
234388,M. Wachs,22,Germany,64,SV Wehen Wiesbaden
187796,K. Dennis,28,England,64,Notts County
224661,A. Borgmann,23,Germany,64,VVV-Venlo
242069,J. Sierra,21,Ecuador,64,Lobos BUAP
191637,Jung Da Hwon,30,Korea Republic,64,Jeju United FC
192661,M. Schulze,29,Germany,64,VfL Sportfreunde Lotte
207510,T. Lee,32,Japan,64,Urawa Red Diamonds
226710,G. Scamacca,19,Italy,64,PEC Zwolle
197527,P. Dimitriadis,32,Sweden,64,AIK
139927,Du Wei,36,China PR,64,Guizhou Hengfeng FC
205463,M. Thiede,26,Germany,64,Karlsruher SC
205975,J. Bartkowski,26,Poland,64,Wisła Kraków
221847,M. Mirahmetjan,27,China PR,64,Tianjin TEDA FC
231575,L. Vaca,22,Bolivia,64,
232343,J. Galeano,29,Argentina,64,Club Atlético Aldosivi
236695,Luis Muñoz,21,Spain,64,Córdoba CF
238743,H. Wright,20,United States,64,FC Schalke 04
242071,Borja Llarena,19,Spain,64,CD Tenerife
193431,H. Lingani,30,Ivory Coast,64,AS Béziers
210840,G. Torromino,30,Italy,64,Lecce
234648,M. Huber,28,Austria,64,TSV Hartberg
234904,R. Seigers,20,Belgium,64,KRC Genk
240024,J. Serrano,20,France,64,AS Monaco
199321,T. Holý,26,Czech Republic,64,Gillingham
230809,C. Johnson,21,England,64,Accrington Stanley
237721,A. Al Khaibari,21,Saudi Arabia,64,Al Shabab
243865,I. Savane,24,France,64,AS Béziers
246169,Roberto López,18,Spain,64,Real Sociedad
195481,J. Proctor,26,England,64,Rotherham United
148634,B. Vandenbussche,36,Belgium,64,KSV Cercle Brugge
214682,J. Wright,23,Wales,64,Doncaster Rovers
216730,S. Gregersen,23,Norway,64,Molde FK
232602,Kim Jungya,30,Korea Republic,64,Vegalta Sendai
239258,E. Banda,20,Zambia,64,KV Oostende
194714,M. Karlsen,28,Norway,64,Ranheim Fotball
198811,F. Jensen,25,Norway,64,SV Zulte-Waregem
234651,D. Stec,24,Austria,64,Pogoń Szczecin
239003,H. Mahou,18,France,64,OGC Nice
242075,J. Sargent,18,United States,64,SV Werder Bremen
243867,O. Kanté,28,France,64,Paris FC
182427,Yang Xu,31,China PR,64,Tianjin Quanjian FC
226716,H. Mascorro,21,Mexico,64,Club León
230044,M. Maouche,25,France,64,Oldham Athletic
209565,M. Al Fehaid,28,Saudi Arabia,64,Al Fateh
221853,Mi Haolun,25,China PR,64,Tianjin Quanjian FC
234653,M. Ambichl,27,Austria,64,SKN St. Pölten
242333,Jauregi,21,Spain,64,Levante UD
216478,J. Mitchell,23,England,64,Oxford United
222622,Hui Jiakang,29,China PR,64,Tianjin TEDA FC
234910,V. Selimović,21,Serbia,64,FC Metz
178590,T. Cywka,30,Poland,64,Lech Poznań
184222,J. Rask,29,Denmark,64,Hobro IK
219551,C. Shaughnessy,22,Republic of Ireland,64,Leeds United
224415,Luis Rioja,24,Spain,64,UD Almería
229535,R. Meléndez,19,Chile,64,Audax Italiano
214432,J. Valencia,25,Colombia,64,Rionegro Águilas
216736,Wang Shangyuan,25,China PR,64,Henan Jianye FC
182944,N. Bishop,36,England,64,Mansfield Town
208801,R. Jaadi,23,Belgium,64,Royal Antwerp FC
220833,A. Mandrea,21,France,64,Angers SCO
222369,E. Smith,21,Sweden,64,KAA Gent
233121,C. Timite,20,Ivory Coast,64,Amiens SC
236193,Dillson Teixeiro,34,Brazil,64,Paraná
177313,A. Williams,31,England,64,Northampton Town
185249,D. Phillips,34,Jamaica,64,Real Salt Lake
221346,M. Samuelsen,21,Norway,64,VVV-Venlo
230818,H. Canbazoğlu,30,Turkey,64,BB Erzurumspor
231842,K. Sanson,21,France,64,Montpellier HSC
234914,M. D'Arpino,22,France,64,US Orléans Loiret Football
237218,J. Hayes,23,United States,64,FC Dallas
202659,M. Söderqvist,25,Sweden,64,Kalmar FF
225955,M. Kvasina,21,Austria,64,SV Mattersburg
235171,A. Bongiovanni,18,Belgium,64,KSV Cercle Brugge
242595,S. Eremenko,19,Finland,64,Spartak Moscow
192163,E. Wahlström,31,Sweden,64,BK Häcken
212644,A. Blomqvist,23,Sweden,64,Trelleborgs FF
226724,C. Senior,21,England,64,Colchester United
233892,T. Sandoval,19,Argentina,64,Club Atlético Colón
208549,A. Rose,28,Australia,64,Motherwell
229285,D. Gnaase,21,Germany,64,FC Würzburger Kickers
237477,M. Tavernier,19,England,64,Middlesbrough
236710,T. Nydam,18,England,64,St. Johnstone FC
242598,D. Lajud,19,Mexico,64,Monterrey
200871,M. Fontaine,31,France,64,Red Star FC
